player_type,player_key,playerid,mlbamid,name,team,projected_starts,opponents,skill_score,matchup_score,weekly_projection_index,projection_rank,zips_name,zips_team,zips_w,zips_l,zips_qs,zips_era,zips_g,zips_gs,zips_sv,zips_hld,zips_bs,zips_ip,zips_tbf,zips_h,zips_r,zips_er,zips_hr,zips_bb,zips_ibb,zips_hbp,zips_so,zips_k_9,zips_bb_9,zips_k_bb,zips_hr_9,zips_k_pct,zips_bb_pct,zips_k_bb_pct,zips_avg,zips_whip,zips_babip,zips_lob_pct,zips_gb_pct,zips_hr_fb,zips_fip,zips_war,zips_ra9_war,zips_adp,zips_intersd,zips_intersk,zips_intrasd,zips_vol,zips_skew,zips_dim,zips_fpts,zips_fpts_ip,zips_spts,zips_spts_ip,zips_p10,zips_p20,zips_p30,zips_p40,zips_p50,zips_p60,zips_p70,zips_p80,zips_p90,zips_tt10,zips_tt20,zips_tt30,zips_tt40,zips_tt50,zips_tt60,zips_tt70,zips_tt80,zips_tt90,zips_nameascii,zips_playerid,ytd_name,ytd_team,ytd_w,ytd_l,ytd_era,ytd_g,ytd_gs,ytd_qs,ytd_cg,ytd_sho,ytd_sv,ytd_hld,ytd_bs,ytd_ip,ytd_tbf,ytd_h,ytd_r,ytd_er,ytd_hr,ytd_bb,ytd_ibb,ytd_hbp,ytd_wp,ytd_bk,ytd_so,ytd_nameascii,ytd_playerid,recent_week_start,recent_batters_faced,recent_hits_allowed,recent_hr_allowed,recent_walks,recent_strikeouts,recent_bbe,recent_hardhit_allowed,recent_xwoba_allowed,recent_woba_allowed,recent_bb_rate,recent_k_rate,recent_hardhit_rate_allowed,recent_hr_rate_allowed,recent_pa_vs_lhb,recent_woba_allowed_vs_lhb,recent_k_rate_vs_lhb,recent_pa_vs_rhb,recent_woba_allowed_vs_rhb,recent_k_rate_vs_rhb,recent_woba_allowed_prev_1w,recent_woba_allowed_prev_2w,recent_woba_allowed_prev_4w,recent_xwoba_allowed_prev_1w,recent_xwoba_allowed_prev_2w,recent_xwoba_allowed_prev_4w,recent_bb_rate_prev_1w,recent_bb_rate_prev_2w,recent_bb_rate_prev_4w,recent_k_rate_prev_1w,recent_k_rate_prev_2w,recent_k_rate_prev_4w,recent_hardhit_rate_allowed_prev_1w,recent_hardhit_rate_allowed_prev_2w,recent_hardhit_rate_allowed_prev_4w,recent_hr_rate_allowed_prev_1w,recent_hr_rate_allowed_prev_2w,recent_hr_rate_allowed_prev_4w,recent_woba_allowed_vs_lhb_prev_1w,recent_woba_allowed_vs_lhb_prev_2w,recent_woba_allowed_vs_lhb_prev_4w,recent_woba_allowed_vs_rhb_prev_1w,recent_woba_allowed_vs_rhb_prev_2w,recent_woba_allowed_vs_rhb_prev_4w,recent_k_rate_vs_lhb_prev_1w,recent_k_rate_vs_lhb_prev_2w,recent_k_rate_vs_lhb_prev_4w,recent_k_rate_vs_rhb_prev_1w,recent_k_rate_vs_rhb_prev_2w,recent_k_rate_vs_rhb_prev_4w,ip,k,er,hits_allowed,bb_allowed,baserunners,w,sv,hld,era,whip,projection_stat_source
pitcher,carlos rodon,,,Carlos Rodón,NYY,1,CLE,50.0,19.7,42.4,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid_zips_ytd_recent_matchup
pitcher,17969,17969,663567,Peter Lambert,HOU,1,ATH,47.8,24.8,42.1,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Lambert,HOU,2.0,2.0,2.4179105854268195,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,22.1,93.0,15.0,6.0,6.0,0.0,11.0,0.0,2.0,1.0,0.0,23.0,Peter Lambert,17969,2026-05-25,22.0,5.0,0.0,3.0,3.0,16.0,7,0.32657713636363633,0.3159090909090909,0.13636363636363635,0.13636363636363635,0.4375,0.0,12.0,0.325,0.25,10.0,0.305,0.0,0.34791666666666665,0.3058210784313725,0.2709660947712418,0.3878317916666667,0.34474985661764707,0.3239827199754902,0.16666666666666666,0.11274509803921567,0.13507625272331153,0.20833333333333334,0.22181372549019607,0.18961056644880175,0.5384615384615384,0.454945054945055,0.4632181415076152,0.0,0.0196078431372549,0.00980392156862745,0.3807692307692308,0.27371794871794874,0.22623397435897435,0.3090909090909091,0.37537878787878787,0.32268939393939394,0.15384615384615385,0.19813519813519814,0.1949009324009324,0.2727272727272727,0.24747474747474746,0.1904040404040404,5.409,4.473,1.543,4.468,3.002,7.47,0.472,0.0,0.0,2.567,1.381,hybrid_zips_ytd_recent_matchup
pitcher,12768,12768,543243,Sonny Gray,BOS,1,NYY,49.0,19.7,41.7,88,Sonny Gray,BOS,7.0,6.0,,3.94692,21.0,21.0,,,,113.0,478.0,113.0,54.0,49.0,14.0,31.0,,4.0,111.0,8.90142,2.44048,3.64741,1.13273,0.233159,0.0639246,0.1692345887422561,0.253657,1.26975,0.309275,0.725225,,,3.70879,2.02114,1.79697,138.08999633789062,,,,,,,487.2,4.311504424778761,500.0,4.424778761061947,,,,,,,,,,,,,,,,,,,Sonny Gray,12768,Sonny Gray,BOS,2.0,1.0,4.304347826086956,5.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,99.0,25.0,12.0,11.0,3.0,5.0,0.0,1.0,0.0,1.0,13.0,Sonny Gray,12768,2026-05-25,24.0,4.0,0.0,3.0,7.0,14.0,4,0.3215290416666667,0.28125,0.125,0.2916666666666667,0.2857142857142857,0.0,21.0,0.28809523809523807,0.2857142857142857,3.0,0.2333333333333333,0.3333333333333333,0.3246268656716418,0.25231343283582086,0.27825898914518316,0.23333158208955224,0.2706132660447761,0.32714726711329717,0.05970149253731343,0.054850746268656714,0.07515264586160109,0.3283582089552239,0.3141791044776119,0.22754409769335143,0.3684210526315789,0.33805668016194335,0.3409033400809717,0.0,0.024999999999999994,0.0125,0.4202380952380952,0.3226190476190475,0.2784249084249084,0.16399999999999998,0.13825000000000004,0.24501785714285715,0.2857142857142857,0.22619047619047622,0.23232600732600733,0.4,0.45,0.26071428571428573,5.017,4.25,2.39,5.204,1.589,6.793,0.33,0.0,0.0,4.288,1.354,hybrid_zips_ytd_recent_matchup
pitcher,jared jones,,,Jared Jones,PIT,1,HOU,50.0,15.8,41.5,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid_zips_ytd_recent_matchup
pitcher,kade morris,,,Kade Morris,ATH,1,HOU,50.0,15.8,41.5,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid_zips_ytd_recent_matchup
pitcher,15689,15689,622491,Luis Castillo,SEA,1,DET,41.2,41.5,41.3,91,Luis Castillo,SEA,7.0,6.0,,3.92483,22.0,21.0,,,,124.0,521.0,117.0,59.0,54.0,17.0,37.0,,5.0,113.0,8.20151,2.6668,3.07541,1.24596,0.216588,0.0704258,0.1461624726653099,0.243544,1.23819,0.285142,0.731709,,,4.13239,1.5031,1.31051,171.0500030517578,,,,,,,504.2999999999999,4.066935483870967,499.0,4.024193548387097,,,,,,,,,,,,,,,,,,,Luis Castillo,15689,Luis Castillo,SEA,0.0,3.0,6.291262368924867,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,34.1,160.0,44.0,28.0,24.0,4.0,13.0,0.0,3.0,0.0,0.0,31.0,Luis Castillo,15689,2026-05-25,37.0,4.0,0.0,4.0,9.0,20.0,8,0.2619027428571429,0.24594594594594593,0.10810810810810811,0.24324324324324326,0.4,0.0,18.0,0.28611111111111115,0.05555555555555555,19.0,0.20789473684210527,0.42105263157894735,0.2727272727272727,0.28532196969696955,0.3410269979203803,0.23811622727272727,0.30969763446969706,0.3451088000779858,0.18181818181818182,0.1534090909090909,0.09631238859180034,0.36363636363636365,0.3068181818181819,0.27595811051693403,0.25,0.41071428571428575,0.5260642135642135,0.0,0.020833333333333332,0.04799836601307189,0.2875,0.40511363636363634,0.4124053030303031,0.2333333333333333,0.17051282051282043,0.2609508547008547,0.25,0.2159090909090909,0.21590909090909088,0.6666666666666666,0.4871794871794872,0.39636752136752135,5.555,5.064,2.991,5.41,1.939,7.349,0.229,0.0,0.0,4.846,1.323,hybrid_zips_ytd_recent_matchup
pitcher,22630,22630,672456,Keider Montero,DET,1,SEA,34.8,59.8,41.1,92,Keider Montero,DET,5.0,6.0,,4.44148,22.0,17.0,,,,97.0,417.0,98.0,52.0,48.0,13.0,32.0,,4.0,78.0,7.21972,2.96294,2.43667,1.24343,0.186102,0.0763754,0.1097265183925628,0.257555,1.34403,0.292234,0.701907,,,4.43769,0.961627,0.726439,999.0,,,,,,,351.1000000000001,3.61958762886598,364.0,3.752577319587629,,,,,,,,,,,,,,,,,,,Keider Montero,22630,Keider Montero,DET,2.0,2.0,3.475247787267688,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,33.2,133.0,27.0,14.0,13.0,3.0,7.0,0.0,0.0,0.0,0.0,25.0,Keider Montero,22630,2026-05-25,46.0,10.0,1.0,1.0,11.0,33.0,13,0.24415795652173913,0.2728260869565218,0.021739130434782608,0.2391304347826087,0.3939393939393939,0.021739130434782608,21.0,0.24761904761904763,0.14285714285714285,25.0,0.29400000000000004,0.32,0.28095238095238095,0.34297619047619043,0.28538669663669664,0.2684506,0.36134525,0.37420887062937064,0.19047619047619047,0.14523809523809522,0.10321345321345321,0.047619047619047616,0.07380952380952384,0.1015900765900766,0.42857142857142855,0.46428571428571425,0.43735676088617265,0.047619047619047616,0.07380952380952381,0.04652014652014652,0.3105263157894737,0.48253588516746404,0.3260756348914243,0.0,0.049999999999999975,0.17790404040404043,0.05263157894736842,0.02631578947368421,0.10418353576248314,0.0,0.11111111111111108,0.08333333333333334,5.7,4.789,2.563,5.298,1.478,6.777,0.313,0.0,0.0,4.047,1.189,hybrid_zips_ytd_recent_matchup
pitcher,22286,22286,669432,Trevor Rogers,BAL,1,BOS,46.3,25.7,41.1,93,Trevor Rogers,BAL,6.0,6.0,,4.04483,20.0,20.0,,,,103.0,435.0,99.0,50.0,46.0,12.0,32.0,,4.0,89.0,7.8553,2.77875,2.82692,1.00997,0.205882,0.0728291,0.1330530941486358,0.247201,1.27116,0.292344,0.702527,,,3.88682,1.75761,1.27205,146.07000732421875,,,,,,,427.2000000000001,4.147572815533981,429.0,4.165048543689321,,,,,,,,,,,,,,,,,,,Trevor Rogers,22286,Trevor Rogers,BAL,2.0,3.0,4.747252946256404,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,30.1,133.0,34.0,17.0,16.0,3.0,10.0,0.0,1.0,2.0,0.0,27.0,Trevor Rogers,22286,2026-05-25,24.0,6.0,2.0,1.0,3.0,20.0,9,0.3544124583333333,0.4041666666666666,0.041666666666666664,0.125,0.45,0.08333333333333333,5.0,0.5700000000000001,0.0,19.0,0.36052631578947364,0.15789473684210525,0.4578125,0.45985863095238083,0.47037902534079395,0.37395015625,0.4038011971726191,0.3970603688432265,0.09375,0.11830357142857142,0.1205637779773418,0.125,0.13392857142857142,0.1709294694667035,0.5217391304347826,0.4942028985507246,0.5063180391371135,0.015625,0.055431547619047616,0.04367322061803444,0.3466666666666667,0.37787878787878787,0.2083838383838384,0.49183673469387756,0.5059183673469387,0.5438583064804869,0.26666666666666666,0.22424242424242422,0.32045454545454544,0.08163265306122448,0.09081632653061222,0.12581751999045232,5.007,3.898,2.501,5.347,1.554,6.901,0.293,0.0,0.0,4.495,1.378,hybrid_zips_ytd_recent_matchup
pitcher,24452,24452,679883,Luinder Avila,KCR,1,MIN,34.5,60.5,41.0,94,Luinder Avila,KCR,3.0,4.0,,4.57024,19.0,11.0,,,,59.0,261.0,58.0,33.0,30.0,7.0,26.0,,4.0,51.0,7.65166,3.94093,1.94159,1.08652,0.194106,0.0999729,0.0941333472728729,0.251224,1.41127,0.29365,0.691733,,,4.52039,0.370673,0.349544,999.0,,,,,,,211.7,3.588135593220339,216.0,3.6610169491525424,,,,,,,,,,,,,,,,,,,Luinder Avila,24452,Luinder Avila,KCR,0.0,1.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,44.0,16.0,7.0,7.0,1.0,4.0,0.0,0.0,0.0,0.0,9.0,Luinder Avila,24452,2026-06-01,21.0,2.0,1.0,4.0,5.0,12.0,2,0.2491798,0.2714285714285714,0.19047619047619047,0.23809523809523808,0.16666666666666666,0.047619047619047616,7.0,0.38571428571428573,0.42857142857142855,14.0,0.21428571428571427,0.14285714285714285,0.49411764705882355,0.3445588235294118,0.30160633484162896,0.3460469411764706,0.2648153039215686,0.2695769420248869,0.11764705882352941,0.10882352941176471,0.15537330316742082,0.058823529411764705,0.17941176470588235,0.2307315233785822,0.2857142857142857,0.24285714285714285,0.20267857142857143,0.0,0.0,0.0,0.5166666666666667,0.4145833333333333,0.32430555555555557,0.46875,0.29270833333333335,0.3021875,0.1111111111111111,0.055555555555555525,0.1423611111111111,0.0,0.25,0.30833333333333335,6.511,6.151,3.842,6.98,3.168,10.147,0.195,0.0,0.0,5.311,1.559,hybrid_zips_ytd_recent_matchup
pitcher,37124,37124,837227,Tatsuya Imai,HOU,1,ATH,46.3,24.8,40.9,95,Tatsuya Imai,HOU,4.0,4.0,,4.01283,16.0,16.0,,,,86.0,365.0,74.0,42.0,38.0,12.0,34.0,,2.0,99.0,10.3654,3.60645,2.87413,1.24839,0.271299,0.0943937,0.1769057214260101,0.227138,1.26741,0.288277,0.729367,,,3.92326,1.52273,1.07403,999.0,,,,,,,386.4,4.493023255813953,364.0,4.232558139534884,,,,,,,,,,,,,,,,,,,Tatsuya Imai,37124,Tatsuya Imai,HOU,1.0,0.0,7.269232102399991,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,44.0,7.0,7.0,7.0,0.0,11.0,0.0,1.0,1.0,0.0,13.0,Tatsuya Imai,37124,2026-05-25,43.0,3.0,1.0,6.0,7.0,29.0,13,0.30736652380952384,0.19069767441860463,0.13953488372093023,0.16279069767441862,0.4482758620689655,0.023255813953488372,26.0,0.21923076923076923,0.15384615384615385,17.0,0.14705882352941177,0.17647058823529413,0.37222222222222223,0.428968253968254,0.42617243867243865,0.3214166666666667,0.4422424047619048,0.4152057234848485,0.0,0.07142857142857142,0.21266233766233766,0.2777777777777778,0.21031746031746032,0.20743145743145747,0.46153846153846156,0.6153846153846154,0.4076923076923077,0.1111111111111111,0.10317460317460317,0.051587301587301584,0.5583333333333333,0.5135416666666667,0.4542708333333333,0.0,0.27,0.38708333333333333,0.25,0.1875,0.21875,0.3333333333333333,0.26666666666666666,0.21666666666666667,4.486,5.08,2.761,3.648,3.117,6.766,0.26,0.0,0.0,5.54,1.508,hybrid_zips_ytd_recent_matchup
pitcher,14078,14078,608379,Michael Wacha,KCR,1,MIN,34.1,60.5,40.7,96,Michael Wacha,KCR,7.0,8.0,,4.29352,21.0,21.0,,,,117.0,498.0,115.0,61.0,56.0,14.0,36.0,,3.0,95.0,7.26433,2.77382,2.61889,1.11327,0.189708,0.0724386,0.1172698140144348,0.250125,1.28855,0.28664,0.69036,,,4.13459,1.73796,1.28104,609.2899780273438,,,,,,,467.60000000000014,3.996581196581198,476.0,4.068376068376068,,,,,,,,,,,,,,,,,,,Michael Wacha,14078,Michael Wacha,KCR,3.0,2.0,3.0451128692946146,7.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,44.1,174.0,32.0,15.0,15.0,5.0,15.0,0.0,1.0,0.0,0.0,36.0,Michael Wacha,14078,2026-05-25,53.0,13.0,1.0,6.0,10.0,36.0,12,0.3257351960784314,0.3584905660377358,0.11320754716981132,0.18867924528301888,0.3333333333333333,0.018867924528301886,27.0,0.2740740740740741,0.25925925925925924,26.0,0.4461538461538461,0.11538461538461539,0.35,0.3510869565217391,0.3559585726004922,0.28747192,0.3463939165217391,0.30737249363822805,0.08,0.06173913043478261,0.0850205086136177,0.32,0.26869565217391306,0.22680065627563578,0.4666666666666667,0.5145833333333334,0.359375,0.0,0.043478260869565216,0.03645611156685808,0.2733333333333333,0.1982051282051282,0.35072594072594065,0.465,0.5575000000000001,0.40692460317460316,0.3333333333333333,0.3205128205128205,0.2557109557109557,0.3,0.2,0.18134920634920634,5.841,4.851,2.46,5.304,1.955,7.258,0.37,0.0,0.0,3.79,1.243,hybrid_zips_ytd_recent_matchup
pitcher,35323,35323,808963,Roki Sasaki,LAD,1,LAA,29.1,74.0,40.3,97,Roki Sasaki,LAD,4.0,4.0,,4.73286,18.0,14.0,,,,74.0,319.0,70.0,42.0,39.0,13.0,29.0,,5.0,82.0,10.0437,3.50639,2.86441,1.53776,0.258352,0.0901937,0.1681578531861305,0.247107,1.34237,0.304378,0.698689,,,4.51607,0.748658,0.391155,289.7200012207031,,,,,,,267.70000000000005,3.617567567567568,263.0,3.554054054054054,,,,,,,,,,,,,,,,,,,Roki Sasaki,35323,Roki Sasaki,LAD,1.0,3.0,5.965116411366938,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,28.2,134.0,33.0,19.0,19.0,8.0,15.0,0.0,3.0,3.0,0.0,26.0,Roki Sasaki,35323,2026-05-25,20.0,3.0,1.0,1.0,7.0,12.0,3,0.20979494999999998,0.225,0.05,0.35,0.25,0.05,11.0,0.14545454545454548,0.2727272727272727,9.0,0.3222222222222222,0.4444444444444444,0.33095238095238094,0.29526342451874366,0.3513315450352916,0.31475228571428576,0.3063790341614907,0.34112752335164837,0.09523809523809523,0.05825734549138804,0.05922900719385456,0.19047619047619047,0.2335359675785208,0.20957734833775538,0.4,0.465625,0.4630756578947368,0.0,0.01063829787234044,0.047543229203728735,0.2590909090909091,0.3005980861244019,0.3099419002050581,0.41,0.3067857142857143,0.3967422161172161,0.2727272727272727,0.26794258373205737,0.28754272043745727,0.1,0.19285714285714284,0.13649267399267398,5.212,6.12,2.87,4.742,1.985,6.727,0.263,0.0,0.0,4.956,1.291,hybrid_zips_ytd_recent_matchup
pitcher,17677,17677,605488,Jeffrey Springs,ATH,1,CHC,47.7,15.2,39.6,98,Jeffrey Springs,ATH,7.0,8.0,,4.30669,22.0,20.0,,,,113.0,485.0,111.0,59.0,54.0,17.0,37.0,,2.0,100.0,7.93124,2.94366,2.69435,1.31046,0.205944,0.0764356,0.129508800804615,0.250074,1.3102,0.288354,0.714122,,,4.30869,1.55804,1.19534,722.25,,,,,,,421.5,3.730088495575221,427.0,3.7787610619469025,,,,,,,,,,,,,,,,,,,Jeffrey Springs,17677,Jeffrey Springs,ATH,3.0,2.0,3.956896811971784,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,38.2,158.0,30.0,17.0,17.0,6.0,12.0,0.0,2.0,0.0,0.0,35.0,Jeffrey Springs,17677,2026-05-25,23.0,6.0,1.0,1.0,7.0,15.0,6,0.3285608260869565,0.3826086956521739,0.043478260869565216,0.30434782608695654,0.4,0.043478260869565216,10.0,0.52,0.3,13.0,0.27692307692307694,0.3076923076923077,0.33749999999999997,0.3442602040816326,0.388604286823425,0.3973207083333334,0.35389092559523805,0.37081850491718427,0.125,0.10331632653061223,0.06728316326530612,0.125,0.14413265306122452,0.17804458740017748,0.3888888888888889,0.3566066066066066,0.44672435593488224,0.125,0.07270408163265306,0.06284660603371783,0.0,0.140625,0.1875,0.3857142857142857,0.3852813852813852,0.41722402597402597,0.0,0.09375,0.32812500000000006,0.14285714285714285,0.1471861471861472,0.1593073593073593,5.43,4.783,2.709,5.529,1.758,7.287,0.345,0.0,0.0,4.49,1.342,hybrid_zips_ytd_recent_matchup
pitcher,14843,14843,547179,Michael Lorenzen,COL,1,LAA,27.8,74.0,39.4,99,Michael Lorenzen,COL,4.0,8.0,,4.98193,21.0,19.0,,,,103.0,454.0,111.0,62.0,57.0,17.0,37.0,,5.0,77.0,6.67942,3.1832,2.09833,1.48019,0.16897,0.080526,0.0884443894028663,0.268885,1.42707,0.294591,0.689652,,,4.98965,0.647835,1.00002,999.0,,,,,,,292.5,2.8398058252427183,322.0,3.1262135922330097,,,,,,,,,,,,,,,,,,,Michael Lorenzen,14843,Michael Lorenzen,COL,2.0,3.0,6.088235294117647,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,164.0,51.0,28.0,23.0,6.0,9.0,0.0,3.0,1.0,1.0,24.0,Michael Lorenzen,14843,2026-05-25,18.0,5.0,0.0,2.0,2.0,12.0,5,0.35493322222222223,0.3472222222222222,0.1111111111111111,0.1111111111111111,0.4166666666666667,0.0,8.0,0.66875,0.0,10.0,0.09,0.2,0.4041666666666666,0.40633865248226936,0.4322663162076899,0.34774579166666664,0.3737152327898551,0.3797384975138086,0.041666666666666664,0.07402482269503546,0.09846726084584549,0.20833333333333334,0.2105496453900709,0.17885341801276122,0.47058823529411764,0.41271347248576845,0.4587376886238366,0.041666666666666664,0.04210992907801418,0.052409479589174315,0.5541666666666667,0.4950833333333333,0.5604423076923077,0.25416666666666665,0.31571969696969693,0.2905384199134199,0.16666666666666666,0.22333333333333333,0.20942307692307693,0.25,0.19318181818181818,0.13944805194805196,5.357,3.922,3.042,6.113,1.798,7.911,0.246,0.0,0.0,5.111,1.477,hybrid_zips_ytd_recent_matchup
pitcher,12730,12730,607259,Nick Martinez,TBR,1,DET,38.3,41.5,39.1,100,Nick Martinez,TBR,8.0,7.0,,3.91543,30.0,17.0,,,,113.0,480.0,113.0,53.0,49.0,11.0,31.0,,3.0,84.0,6.70483,2.49471,2.68762,0.872412,0.175567,0.0653241,0.1102424710988998,0.254614,1.27939,0.292565,0.70519,,,3.82675,1.85901,1.57075,738.3400268554688,,,,,,,473.1000000000001,4.186725663716815,488.0,4.31858407079646,,,,,,,,,,,,,,,,,,,Nick Martinez,12730,Nick Martinez,TBR,3.0,1.0,1.7142857142857142,7.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,42.0,168.0,33.0,8.0,8.0,3.0,10.0,0.0,0.0,0.0,0.0,28.0,Nick Martinez,12730,2026-05-25,27.0,8.0,0.0,0.0,5.0,22.0,5,0.2797037037037037,0.2925925925925926,0.0,0.18518518518518517,0.22727272727272727,0.0,3.0,0.0,0.3333333333333333,24.0,0.32916666666666666,0.16666666666666666,0.4076923076923077,0.33971571906354514,0.2851730769230769,0.44388073076923074,0.3800468653846154,0.3099800780727424,0.038461538461538464,0.04096989966555184,0.03591973244147158,0.038461538461538464,0.10618729096989966,0.1311371237458194,0.4583333333333333,0.3958333333333333,0.31377923976608185,0.038461538461538464,0.01923076923076924,0.009615384615384616,0.4764705882352941,0.3749019607843137,0.2908932880844646,0.2777777777777778,0.27326388888888886,0.3038425925925926,0.058823529411764705,0.1627450980392157,0.1502187028657617,0.0,0.0,0.06666666666666671,6.407,4.584,2.271,6.42,1.46,7.881,0.449,0.0,0.0,3.19,1.23,hybrid_zips_ytd_recent_matchup
pitcher,chad dallas,,,Chad Dallas,TOR,1,ATL,50.0,5.8,39.0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hybrid_zips_ytd_recent_matchup
pitcher,17479,17479,656427,Jack Flaherty,DET,1,SEA,31.1,59.8,38.3,102,Jack Flaherty,DET,6.0,8.0,,4.51946,21.0,21.0,,,,106.0,460.0,98.0,58.0,53.0,15.0,46.0,,7.0,119.0,10.0474,3.93336,2.5544,1.26866,0.257615,0.100851,0.1567637547850608,0.23968,1.35616,0.301912,0.699277,,,4.23113,1.37299,0.736672,209.0,,,,,,,424.1000000000001,4.000943396226416,414.0,3.9056603773584904,,,,,,,,,,,,,,,,,,,Jack Flaherty,17479,Jack Flaherty,DET,0.0,2.0,5.896552111957952,7.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,29.0,141.0,27.0,22.0,19.0,5.0,25.0,0.0,4.0,1.0,0.0,32.0,Jack Flaherty,17479,2026-06-01,22.0,5.0,0.0,2.0,6.0,14.0,8,0.25171809090909086,0.3,0.09090909090909091,0.2727272727272727,0.5714285714285714,0.0,12.0,0.23750000000000002,0.3333333333333333,10.0,0.375,0.2,0.28541666666666665,0.43218201754385954,0.367281484962406,0.2248695652173913,0.2855926773455378,0.29705725344549616,0.041666666666666664,0.020833333333333304,0.039366883116883106,0.375,0.3717105263157895,0.3389937912964229,0.5384615384615384,0.6025641025641024,0.5126791101055806,0.0,0.05263157894736842,0.031997607655502386,0.2571428571428572,0.46607142857142847,0.3598065476190476,0.29705882352941176,0.355672268907563,0.35289295263559967,0.5714285714285714,0.36904761904761907,0.3553571428571428,0.29411764705882354,0.5042016806722689,0.3930099312452254,4.815,5.525,2.617,4.402,2.52,6.922,0.204,0.0,0.0,4.891,1.437,hybrid_zips_ytd_recent_matchup
pitcher,29921,29921,681293,Spencer Arrighetti,HOU,1,PIT,40.2,31.7,38.1,103,Spencer Arrighetti,HOU,5.0,6.0,,4.31268,15.0,14.0,,,,74.0,324.0,66.0,39.0,36.0,10.0,37.0,,6.0,79.0,9.52697,4.41104,2.1598,1.17725,0.24323,0.112617,0.1306130513548851,0.234321,1.37651,0.291344,0.717,,,4.42623,0.680424,0.620115,728.3099975585938,,,,,,,282.0,3.810810810810811,269.0,3.635135135135135,,,,,,,,,,,,,,,,,,,Spencer Arrighetti,29921,Spencer Arrighetti,HOU,4.0,0.0,1.9565217391304348,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,101.0,16.0,5.0,5.0,1.0,14.0,0.0,4.0,0.0,0.0,25.0,Spencer Arrighetti,29921,2026-05-25,23.0,3.0,1.0,1.0,3.0,17.0,5,0.3155927391304348,0.2565217391304348,0.043478260869565216,0.13043478260869565,0.29411764705882354,0.043478260869565216,14.0,0.14999999999999997,0.0,9.0,0.4222222222222222,0.3333333333333333,0.2760869565217391,0.22322866344605471,0.2755708534621578,0.3128839130434783,0.2974715120772947,0.3399661038647343,0.17391304347826086,0.16103059581320447,0.1648631239935588,0.21739130434782608,0.20128824476650564,0.19412238325281803,0.16666666666666666,0.19444444444444442,0.2767094017094017,0.0,0.0,0.0,0.33499999999999996,0.255,0.3175,0.23076923076923078,0.19871794871794868,0.2464423076923077,0.3,0.2333333333333333,0.2121212121212121,0.15384615384615385,0.17692307692307693,0.18012820512820513,5.342,5.104,2.172,4.387,2.658,7.045,0.528,0.0,0.0,3.66,1.319,hybrid_zips_ytd_recent_matchup
